Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,HTZ,0,0,0,0,1510000000.0,16930000000.0,,10.29,0.36,0.16,1.43,1.78,25.27,-2.37,4.76,1.36,-17.2,9500000000.0,113.14,9.8,1550000000.0,670000000.0,-225000000.0,-2.68,,1130000000.0,13.43,16320000000.0,1457.5,1.16,12.63,2560000000.0,-1440000000.0,2.2,17.17,16.93,2820000.0,83920000.0,35340000.0,0.81,124.74,21030000.0,10.43,38.64,20570000.0
0,0,ADM,0,0,0,0,23660000000.0,30110000000.0,13.24,11.36,-1.37,0.37,1.24,0.47,10.51,2.81,2.99,2.98,9.7,64340000000.0,114.08,-0.8,4179999999.9999995,2860000000.0,1810000000.0,3.19,-60.0,2000000000.0,3.58,8390000000.000001,44.04,1.75,33.96,-4780000000.0,1100000000.0,0.84,42.94,46.15,3780000.0,560090000.0,557740000.0,0.32,80.09,9910000.0,2.68,1.98,11240000.0
0,0,GME,0,0,0,0,1180000000.0,1550000000.0,,5.63,-0.12,0.13,0.76,0.17,2.56,-6.45,5.09,5.76,-30.48,9170000000.0,90.01,4.8,3040000000.0,602900000.0,-591200000.0,-5.81,,454500000.0,4.46,820000000.0,52.39,1.1,15.34,272800000.0,169990000.0,0.42,12.67,14.12,3470000.0,101970000.0,99740000.0,2.52,107.99,32920000.0,7.46,38.58,30290000.0
0,0,MCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HOG,0,0,0,0,6260000000.0,13160000000.0,12.16,10.21,1.48,1.09,3.45,2.3,12.5,9.3,14.39,4.98,29.38,5720000000.0,34.51,-6.8,2069999999.9999998,1050000000.0,531450000.00000006,3.19,-94.0,554560000.0,3.52,7600000000.0,428.38,1.25,11.24,1210000000.0,693000000.0,1.49,36.72,39.41,2220000.0,161230000.0,157310000.0,0.64,93.7,16010000.000000002,6.01,12.34,15690000.0
0,0,VALE,0,0,0,0,65680000000.00001,64090000000.0,18.22,6.63,0.97,,1.52,,,10.8,0.0,8.23,9.84,,,32.4,41270000000.0,,,0.69,-19.5,,,,45.23,1.65,8.33,,,0.65,12.67,13.7,33790000.0,5160000000.0,3020000000.0,0.07,20.39,55260000.0,0.92,,66700000.0
0,0,JCP,0,0,0,0,529870000.0,4219999999.9999995,,-3.36,0.08,0.04,0.45,0.35,7.32,-2.12,0.17,0.16,-20.01,12020000000.0,38.07,-6.1,4150000000.0000005,576000000.0,-255000000.0,-0.81,-70.5,333000000.0,1.05,4019999999.9999995,343.59,1.52,3.7,359000000.0,66879999.99999999,2.09,1.3188,1.4616,9620000.0,315400000.0,283270000.0,4.21,73.14,113040000.0,18.0,41.61,120060000.0
0,0,JEC,0,0,0,0,10180000000.0,12150000000.0,36.89,12.61,1.05,0.63,1.78,0.75,12.65,1.75,4.67,3.71,4.68,16280000000.000002,114.64,72.9,2830000000.0,959960000.0,261529999.99999997,1.98,5646.5,886710000.0,6.36,2670000000.0,45.75,1.58,40.98,209560000.0,103060000.0,1.41,67.12,69.24,1510000.0,139520000.0,138880000.0,0.52,89.85,5100000.0,3.36,3.6,3220000.0
0,0,MSFT,0,0,0,0,856990000000.0,814800000000.0,25.91,22.38,1.8,7.23,9.32,6.88,16.43,28.31,32.83,9.44,39.35,118460000000.0,15.41,12.3,72010000000.0,49580000000.0,33540000000.0,4.31,,127670000000.0,16.64,85480000000.0,92.79,3.12,11.99,46130000000.0,27780000000.0,1.02,107.24,107.76,34960000.0,7670000000.0,7570000000.0,1.41,74.65,39270000.0,1.32,0.52,58400000.0
0,0,STJ,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NKE,0,0,0,0,134470000000.0,133910000000.0,64.83,27.21,2.27,3.53,15.44,3.52,24.42,5.66,12.41,12.64,21.04,38090000000.0,23.79,9.6,15960000000.0,5480000000.0,2160000000.0,1.32,10.4,4040000000.0,2.57,3480000000.0,39.88,2.14,5.53,5880000000.0,3130000000.0,0.85,82.61,78.59,7200000.0,1260000000.0,1240000000.0,1.14,83.83,10270000.0,1.76,1.04,9370000.0
0,0,ADBE,0,0,0,0,125530000000.0,126820000000.0,49.5,26.7,1.47,13.9,13.41,14.04,39.79,28.69,31.46,10.66,29.07,9030000000.0,18.41,22.8,7840000000.0,3190000000.0,2590000000.0,5.2,35.2,3230000000.0,6.62,4130000000.0,44.16,1.13,19.2,4030000000.0000005,2980000000.0,1.06,252.34,248.42,3550000.0,487730000.0,486110000.0,0.31,88.98,6300000.0,2.12,,5490000.0
0,0,SAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PSA,0,0,0,0,37170000000.0,45680000000.0,24.96,28.34,1.68,13.18,7.29,16.2,23.29,60.67,52.41,8.53,18.96,2820000000.0,16.21,-2.3,2120000000.0,1960000000.0,1490000000.0,8.54,50.5,361220000.0,2.07,1410000000.0,15.44,1.03,29.26,2060000000.0,1480000000.0,0.3,206.87,205.82,1050000.0,174130000.0,148860000.0,14.69,82.82,6740000.0,8.46,6.23,7040000.0
0,0,OKE,0,0,0,0,27130000000.0,36570000000.0,23.72,18.37,0.61,2.15,4.12,2.9,16.23,9.15,14.49,6.5,18.83,12590000000.0,30.6,-17.3,3170000000.0,2250000000.0,1150000000.0,2.78,364.6,30980000.0,0.08,9480000000.0,144.09,0.66,15.99,2190000000.0,-508580000.0,1.31,64.72,63.63,3040000.0,411360000.0,408870000.0,0.65,77.58,13100000.0,4.54,3.56,11960000.0
0,0,LUK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AZO,0,0,0,0,23460000000.0,28200000000.0,17.54,14.62,1.33,2.07,,2.49,10.44,12.49,20.76,15.33,,11310000000.0,436.38,1.6,5970000000.0,2700000000.0,1410000000.0,53.6,1.8,195660000.0,7.84,5110000000.0,,0.94,-63.88,,,0.76,873.76,813.37,24960000.0,24960000.0,24790000.0,0.81,96.17,2.74,2.74,3.22,
0,0,CAG,0,0,0,0,11110000000.0,22450000000.0,12.5,10.44,1.79,1.36,1.54,2.74,14.37,9.08,15.86,4.85,13.21,8180000000.0,20.33,9.7,2360000000.0,1560000000.0,729900000.0,1.83,-41.1,442300000.0,0.91,11560000000.0,158.33,1.47,14.88,795400000.0,508650000.0,1.22,22.4,30.17,8650000.0,485640000.0,484090000.0,0.72,86.78,23230000.0,2.74,6.8,14500000.0
0,0,NUS,0,0,0,0,3330000000.0,3340000000.0,27.86,13.71,1.34,1.24,4.26,1.25,8.31,4.55,11.9,12.13,16.4,2680000000.0,48.56,2.6,2049999999.9999998,401750000.0,121890000.0,2.16,,399730000.0,7.22,430460000.0,55.06,1.82,14.11,202740000.0,164390000.0,0.98,63.8,69.29,55360000.0,55360000.0,52220000.0,2.69,77.66,2390000.0,3.71,5.65,1750000.0
0,0,BRK-B,0,0,0,0,495600000000.0,-10250000000.0,123.6,18.4,0.84,2.0,0.0,-0.04,-0.52,1.62,4.05,0.89,1.23,247540000000.0,150588.73,7.2,10020000000.0,19800000000.0,4019999999.9999995,1.63,,111870000000.0,68170.89,97490000000.0,27.66,3.72,212444.38,37400000000.0,-2750000000.0,0.74,203.05,207.8,4980000.0,1370000000.0,1350000.0,,,9470000.0,2.15,0.74,12990000.0
0,0,ADI,0,0,0,0,39860000000.0,45680000000.0,26.14,18.04,2.09,6.46,3.44,7.4,16.78,25.22,31.12,5.63,14.2,6180000000.0,16.67,-1.6,4230000000.0000005,2720000000.0,1550000000.0,4.14,21.1,605860000.0,1.64,6270000000.0,54.11,2.34,31.45,2430000000.0,1320000000.0,1.34,99.91,91.77,2840000.0,368310000.0,367050000.0,0.32,92.52,9450000.0,3.33,2.57,11250000.0
0,0,EXC,0,0,0,0,46960000000.0,84470000000.0,23.39,15.42,4.85,1.3,1.52,2.35,9.01,5.59,12.67,2.41,6.39,35980000000.0,37.21,5.1,10150000000.0,9380000000.0,2009999999.9999998,2.07,-91.9,1350000000.0,1.39,36530000000.0,110.46,1.17,31.77,8640000000.0,260120000.0,0.51,47.39,45.27,5540000.0,969750000.0,968080000.0,0.24,81.53,15220000.0,2.84,1.58,16790000.0
0,0,CVS,0,0,0,0,71070000000.0,139950000000.0,,7.38,0.97,0.37,1.22,0.72,11.26,-0.31,5.01,4.16,-1.24,193920000000.0,185.75,12.1,,12430000000.0,-597000000.0,-0.57,,6580000000.0,5.07,73430000000.0,125.43,1.03,44.96,8870000000.0,12370000000.0,1.21,64.33,71.99,11530000.0,1290000000.0,1300000000.0,0.24,83.63,15080000.0,1.57,1.49,10670000.0
0,0,CBG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IFF,0,0,0,0,13530000000.0,17540000000.0,33.49,17.85,2.76,3.4,2.24,4.41,20.14,8.48,17.57,4.99,8.7,3980000000.0,45.43,42.6,1690000000.0,870950000.0,333450000.0,3.79,,634900000.0,5.95,4550000000.0,74.33,2.61,56.58,437580000.0,-76050000.0,0.43,135.76,136.46,106630000.0,106630000.0,86110000.0,0.17,86.22,4410000.0,5.39,7.43,4930000.0
0,0,COG,0,0,0,0,10900000000.0,11950000000.0,20.77,13.92,0.33,5.09,5.21,5.57,9.92,25.98,36.71,11.02,24.16,2140000000.0000002,4.81,55.9,,1200000000.0,557040000.0,1.24,,2290000.0,0.0,1230000000.0,58.72,1.9,4.94,1100000000.0,-289280000.0,0.71,24.92,24.07,6810000.0,423370000.0,415870000.0,1.73,104.7,27790000.0,4.69,,36830000.0
0,0,HD,0,0,0,0,207830000000.0,232560000000.0,18.91,16.67,1.63,1.92,,2.15,12.97,10.28,14.58,22.28,,108200000000.0,95.17,10.9,37160000000.0,17930000000.0,11120000000.0,9.73,31.8,1780000000.0,1.59,29200000000.0,,1.11,-1.68,13040000000.0,8670000000.0,1.24,183.99,186.1,5050000.0,1130000000.0,1110000000.0,0.11,70.56,8500000.0,1.97,0.74,8199999.999999999
0,0,DAL,0,0,0,0,33640000000.0,49480000000.0,8.77,7.12,0.66,0.76,2.46,1.11,6.57,8.85,12.17,5.93,30.02,44440000000.0,64.31,5.0,11200000000.0,7530000000.0,3940000000.0,5.67,252.7,1770000000.0,2.61,17610000000.0,128.65,0.34,20.2,7010000000.0,1160000000.0,1.11,49.59,53.62,7910000.0,676550000.0,608870000.0,49.61,0.0,17090000.0,2.18,2.44,15970000.0
0,0,SD,0,0,0,0,277520000.0,278540000.0,,13.1,2.21,0.79,0.33,0.8,1.61,-2.6,9.61,1.96,-1.08,349400000.0,9.97,12.2,,172850000.0,-9070000.0,-0.26,,17660000.0,0.5,,,0.53,23.75,145510000.0,-74260000.0,,8.27,10.11,35310000.0,35310000.0,32350000.0,2.22,83.11,1600000.0,6.22,5.25,1110000.0
0,0,SO,0,0,0,0,51800000000.0,102970000000.0,23.07,16.0,7.65,2.2,2.09,4.38,13.44,9.47,17.49,2.25,8.28,23500000000.0,23.03,-5.2,,7660000000.0,2230000000.0,2.17,-43.8,1400000000.0,1.35,46850000000.0,159.73,0.67,23.92,6940000000.0,-2440000000.0,0.38,48.56,46.0,5540000.0,1030000000.0,1030000000.0,0.08,58.64,20740000.0,4.39,,22620000.0
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ADP,0,0,0,0,66500000000.0,67180000000.00001,42.03,25.32,1.69,4.81,13.98,4.86,20.79,11.57,20.52,4.26,36.83,13840000000.0,31.61,8.3,5760000000.0,3230000000.0,1600000000.0,3.63,-16.7,2790000000.0,6.4,3210000000.0,67.35,1.05,10.92,2770000000.0,2370000000.0,1.05,143.8,142.43,2430000.0,435630000.0,434980000.0,0.13,81.73,4750000.0,1.88,1.09,4240000.0
0,0,ZION,0,0,0,0,9460000000.0,14150000000.0,12.45,10.56,0.89,3.35,1.36,5.01,,31.34,42.33,1.31,11.59,2820000000.0,14.57,4.7,2820000000.0,,845000000.0,4.08,83.7,2540000000.0,13.65,6420000000.0,,,37.39,1180000000.0,,1.56,48.94,48.34,2750000.0,186160000.0,183960000.0,1.31,96.62,24400000.0,8.14,14.32,21660000.0
0,0,CMG,0,0,0,0,17040000000.0,16440000000.000002,97.62,39.72,2.09,3.5,11.84,3.38,29.41,3.63,7.34,10.35,12.59,4860000000.0,174.85,10.4,1590000000.0,559090000.0,176550000.0,6.31,-26.9,676800000.0,24.47,,,1.81,52.04,621550000.0,315630000.0,1.05,562.37,489.54,27660000.0,27660000.0,25450000.0,2.52,60.98,2490000.0,2.81,10.12,2410000.0
0,0,DFS,0,0,0,0,23330000000.0,37940000000.0,9.12,7.53,0.49,3.04,2.23,4.94,,35.73,47.95,2.62,24.9,7670000000.0,22.31,3.7,7320000000.0,,2690000000.0,7.79,77.5,13310000000.0,40.54,27230000000.0,244.65,1.34,31.88,5190000000.0,,1.64,68.79,70.45,2540000.0,328390000.0,325730000.0,16.34,0.0,3870000.0,1.45,1.1,4870000.0
0,0,FTR,0,0,0,0,313480000.0,17129999999.999998,,-2.88,-0.68,0.04,0.2,1.99,4.94,-7.47,17.57,3.9,-33.2,8610000000.0,96.02,-4.2,5270000000.0,3470000000.0,-750000000.0,-8.37,,354000000.0,3.36,17170000000.000002,1073.25,0.52,15.16,1810000000.0,679630000.0,1.72,2.3829,4.0263,4590000.0,105550000.0,103410000.0,1.57,79.9,53330000.0,12.74,103.82,41650000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,QEP,0,0,0,0,1870000000.0,4420000000.0,,8.01,-3.77,0.97,0.68,2.29,3.46,-52.34,-59.04,-10.56,-30.89,1930000000.0,8.12,-4.3,,1280000000.0,-1010000000.0,-4.25,,,,2510000000.0,91.14,0.84,11.62,816200000.0,1700000.0,2.86,8.23,8.9,6660000.0,236370000.0,233820000.0,0.9,110.67,13980000.0,2.89,5.93,19220000.0
0,0,GES,0,0,0,0,1800000000.0,1730000000.0,,16.1,4.9,0.7,2.2,0.67,9.42,-0.32,4.53,4.57,-0.56,2560000000.0,31.94,10.3,828850000.0,183280000.0,-8850000.0,-0.11,,138920000.0,1.71,39790000.0,4.76,1.93,10.08,135660000.0,61550000.0,0.22,21.03,21.59,81040000.0,81040000.0,56060000.0,30.68,71.71,3840000.0,4.21,8.75,3720000.0
0,0,NDAQ,0,0,0,0,14680000000.0,18100000000.0,32.51,15.93,1.88,3.43,2.69,4.23,14.02,10.71,25.28,4.35,8.08,4280000000.0000005,25.87,11.5,2530000000.0,1290000000.0,458000000.0,2.73,,647000000.0,3.91,3830000000.0,70.31,0.97,32.99,1030000000.0,1030000000.0,0.78,86.87,87.01,165420000.0,165420000.0,115690000.0,18.4,82.28,3570000.0,4.59,3.05,3950000.0
0,0,QDEL,0,0,0,0,2630000000.0,2680000000.0,35.9,20.99,0.46,5.04,6.18,5.13,16.71,14.2,22.0,8.25,22.73,522280000.0,13.75,15.4,319360000.0,160390000.0,74180000.0,1.86,,43700000.0,1.11,107570000.0,25.27,1.21,10.81,136340000.0,229730000.0,1.62,59.84,61.57,39450000.0,39450000.0,35460000.0,12.51,92.39,3140000.0,10.71,11.76,2440000.0
0,0,KEY,0,0,0,0,17360000000.0,32140000000.0,10.08,8.6,1.38,2.81,1.24,5.2,,30.2,39.27,1.34,12.14,6180000000.0,5.93,2.7,6180000000.0,,1790000000.0,1.71,146.9,1700000000.0,1.68,14980000000.0,,,13.87,2510000000.0,,1.43,17.02,18.06,12430000.0,1010000000.0,1000000000.0,0.41,83.12,12270000.0,0.87,1.31,12290000.0
0,0,CAMP,0,0,0,0,433430000.0,460560000.0,205.0,12.79,1.07,1.16,2.39,1.23,16.77,0.63,3.62,1.56,1.18,373820000.0,10.66,-5.5,150890000.0,27460000.0,2370000.0,0.07,,301760000.0,8.73,272420000.0,135.16,4.28,5.83,56260000.0,32320000.0,1.78,14.23,17.94,31090000.0,31090000.0,33100000.0,3.83,79.46,3160000.0,9.94,10.66,3090000.0
0,0,PBI,0,0,0,0,1310000000.0,3680000000.0,5.87,5.71,-1.07,0.37,5.47,1.04,6.55,6.35,10.17,3.54,93.44,3520000000.0,18.81,3.4,1630000000.0,561600000.0,199950000.0,1.19,-50.0,926650000.0,4.92,3270000000.0,1363.67,1.25,1.27,392260000.0,421680000.0,2.15,7.12,7.21,3370000.0,188240000.0,186920000.0,0.54,73.31,22120000.0,6.08,13.67,16950000.0
0,0,CNX,0,0,0,0,2230000000.0,5310000000.0,3.02,17.53,0.47,1.27,0.51,3.03,5.26,45.4,29.51,4.17,19.67,1750000000.0,8.26,60.7,1230000000.0,1010000000.0,796530000.0,3.71,-63.2,17200000.0,0.09,2400000000.0,47.2,0.96,21.8,885820000.0,-420620000.0,0.87,11.42,13.38,3540000.0,198340000.0,196390000.0,1.82,105.02,20990000.0,5.4,12.82,23910000.0
0,0,SE,0,0,0,0,8060000000.000001,7900000000.0,,-12.03,,9.75,,9.55,-8.33,-116.24,-119.56,-29.56,-815.56,826970000.0,2.44,127.3,14760000.0,-947850000.0,-961240000.0,-2.84,,1000000000.0,2.95,1060000000.0,,1.44,-0.71,-495220000.0,-381300000.0,,15.39,13.52,2630000.0,335030000.0,124960000.0,0.25,55.72,15950000.0,7.06,,16260000.000000002
0,0,TMK,0,0,0,0,9210000000.0,10570000000.0,13.56,11.66,1.67,2.14,1.69,2.45,10.93,16.3,22.16,2.56,12.05,4300000000.0,38.13,0.7,1230000000.0,966750000.0,701510000.0,6.09,-84.0,184310000.0,1.67,1670000000.0,30.75,1.18,48.92,1280000000.0,1110000000.0,1.08,82.44,83.61,111540000.0,111540000.0,101570000.0,1.71,79.16,3900000.0,7.58,3.92,3390000.0
0,0,AMT,0,0,0,0,79750000000.0,100790000000.0,65.36,43.52,2.65,10.72,14.97,13.55,22.27,16.62,36.86,5.18,17.02,7440000000.0,16.92,25.1,5260000000.0,4530000000.0,1230000000.0,2.77,16.4,1210000000.0,2.74,21160000000.0,306.47,0.51,12.1,3750000000.0,3400000000.0,0.33,171.34,158.44,1980000.0,440490000.0,440020000.0,0.18,95.85,5480000.0,3.03,1.25,5420000.0
0,0,ROP,0,0,0,0,33150000000.0,37830000000.0,35.35,24.71,8.69,6.39,4.28,7.29,21.45,18.19,26.9,5.9,12.94,5190000000.0,50.3,12.2,3280000000.0,1760000000.0,944400000.0,9.05,-42.1,364400000.0,3.52,4940000000.0,63.86,1.11,74.84,1430000000.0,1270000000.0,1.11,297.75,290.02,103610000.0,103610000.0,103000000.0,2.26,94.97,1430000.0,3.36,1.91,1490000.0
0,0,KMI,0,0,0,0,45210000000.0,80600000000.0,30.03,18.32,1.6,3.2,1.34,5.7,12.84,11.38,27.58,3.09,5.46,14140000000.0,6.38,4.1,7200000000.0,6280000000.0,1470000000.0,0.67,,3290000000.0,1.45,37440000000.0,106.37,0.76,14.89,5040000000.0,1500000000.0,1.03,18.4,17.5,16300000.0,2260000000.0,1940000000.0,13.4,64.42,46610000.0,3.0,2.46,47130000.0
0,0,AMD,0,0,0,0,23620000000.0,23720000000.0,73.44,23.98,1.14,3.65,18.65,3.66,35.61,5.2,7.66,7.65,36.2,6470000000.0,6.59,5.9,2490000000.0,666000000.0,337000000.0,0.32,,1160000000.0,1.15,1250000000.0,98.74,1.78,1.26,34000000.0,-113620000.0,4.09,22.53,23.14,90400000.0,1010000000.0,922530000.0,0.73,71.93,115970000.0,1.21,15.91,128910000.0
0,0,HRL,0,0,0,0,23250000000.0,23110000000.0,24.99,22.42,4.78,2.43,4.07,2.41,17.29,9.93,12.26,9.16,17.51,9570000000.0,18.0,1.2,2000000000.0,1340000000.0,950460000.0,1.74,-20.4,512690000.00000006,0.96,624880000.0,10.95,1.46,10.68,1120000000.0,520530000.0,-0.08,42.69,42.22,3040000.0,534600000.0,275710000.0,48.29,45.34,33700000.0,12.42,12.18,34710000.0
0,0,ABT,0,0,0,0,137389999999.99998,153770000000.0,58.86,21.73,2.28,4.49,4.5,5.03,21.36,7.74,12.82,3.42,7.55,30580000000.0,17.39,2.3,18150000000.0,7200000000.0,2320000000.0,1.33,,4090000000.0,2.33,19570000000.0,63.69,1.62,17.39,6300000000.0,4890000000.0,0.9,73.37,70.44,6790000.0,1760000000.0,1740000000.0,0.73,76.47,15210000.0,2.35,,17290000.0
0,0,AEE,0,0,0,0,17380000000.0,26800000000.0,21.41,20.19,2.81,2.89,2.28,4.46,11.22,13.56,23.75,3.36,10.88,6010000000.0,24.65,1.6,2790000000.0,2390000000.0,815000000.0,3.32,,16000000.0,0.06,9040000000.0,116.25,0.57,31.21,2170000000.0,-643750000.0,0.33,69.15,66.63,1430000.0,244500000.0,243110000.0,0.54,74.69,3720000.0,2.6,1.72,4660000.0
0,0,NTRI,0,0,0,0,1260000000.0,1180000000.0,22.09,16.44,1.29,1.83,8.62,1.71,12.77,8.48,11.12,23.66,41.51,691040000.0,23.51,-1.3,365800000.0,92690000.0,58120000.0,1.95,25.0,81320000.0,2.78,,,2.9,5.0,79910000.0,54820000.0,0.39,43.4,39.41,1320000.0,29300000.0,25160000.0,3.14,104.98,5290000.0,8.02,21.68,4440000.0
0,0,AGN,0,0,0,0,46620000000.0,68530000000.0,,8.02,1.64,2.95,0.72,4.34,9.61,-32.28,2.43,0.22,-7.32,15790000000.0,46.85,-5.7,13520000000.0,7130000000.0,-5140000000.0,-15.26,,1910000000.0,5.73,23800000000.0,36.54,1.13,195.77,5640000000.0,6030000000.0,1.36,143.87,163.2,3000000.0,332610000.0,331750000.0,0.26,89.17,3830000.0,1.17,1.11,4250000.0
0,0,CCL,0,0,0,0,39490000000.0,48730000000.0,12.86,10.86,1.05,2.09,1.63,2.58,9.02,16.69,17.92,5.08,12.95,18880000000.0,26.63,4.6,7790000000.0,5400000000.0,3150000000.0,4.44,-9.7,982000000.0,1.41,10340000000.0,42.31,0.24,35.12,5550000000.0,465120000.0,1.6,56.63,58.05,4059999.9999999995,527000000.0,399750000.0,17.34,79.62,12830000.0,3.45,,12980000.0
0,0,STI,0,0,0,0,29360000000.0,45150000000.0,11.54,10.72,1.15,3.26,1.34,5.01,,30.82,39.21,1.32,11.26,9000000000.0,19.54,9.4,9010000000.0,,2670000000.0,5.74,-11.1,11080000000.0,25.01,24250000000.0,,,49.57,2570000000.0,,1.64,62.48,62.87,5260000.0,443250000.0,441370000.0,0.4,83.3,6640000.0,1.05,,6630000.0
0,0,MMC,0,0,0,0,46150000000.0,51620000000.0,28.29,17.88,2.32,3.09,6.13,3.45,14.88,11.04,19.91,8.86,22.23,14950000000.0,29.55,0.7,6560000000.0,3470000000.0,1650000000.0,3.23,427.6,1070000000.0000001,2.11,5820000000.0,76.79,1.21,14.91,2430000000.0,2150000000.0,0.74,88.38,84.78,1760000.0,505110000.0,504130000.0,0.2,88.86,5530000.0,3.01,1.09,6060000.0
0,0,FMC,0,0,0,0,10650000000.0,13120000000.0,21.4,11.95,0.58,2.25,3.35,2.77,10.19,10.62,24.03,7.41,22.13,4730000000.0,35.18,24.5,2160000000.0,1290000000.0,642600000.0,3.69,-93.9,161700000.0,1.22,2740000000.0,85.47,1.35,23.59,368400000.0,524919999.99999994,1.11,72.77,71.6,1120000.0,134660000.0,122560000.0,0.83,93.4,4070000.0000000005,3.78,3.4,4070000.0000000005
0,0,ORLY,0,0,0,0,29630000000.0,32420000000.0,23.28,18.93,1.31,3.11,83.77,3.4,15.55,13.89,19.15,14.68,263.13,9540000000.0,117.15,5.7,5040000000.0,2089999999.9999998,1320000000.0,16.1,-0.6,31320000.0,0.4,3420000000.0,966.2,0.91,4.47,1730000000.0,929790000.0,0.92,360.78,345.76,79040000.0,79040000.0,76800000.0,2.19,88.1,1290000.0,1.7,1.68,1260000.0
0,0,XL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,APD,0,0,0,0,39360000000.0,40820000000.0,23.42,19.37,1.77,4.4,3.62,4.57,13.68,18.92,22.19,6.64,15.66,8940000000.0,40.71,0.3,2740000000.0,2980000000.0,1650000000.0,7.65,124.8,2960000000.0,13.49,3780000000.0,33.72,2.21,49.55,2640000000.0,699510000.0,0.71,168.21,162.86,1310000.0,219630000.0,219060000.0,0.23,89.27,2580000.0,2.09,1.18,2550000.0
0,0,NBR,0,0,0,0,1280000000.0,4820000000.0,,-13.26,-0.13,0.42,0.47,1.58,6.34,-20.96,-3.54,-0.83,-18.99,3060000000.0,9.14,10.4,1080000000.0,760320000.0,-651510000.0,-1.994,,481800000.0,1.34,3590000000.0,113.67,1.91,7.57,325770000.0,141040000.0,3.09,3.0406,4.3404,16460000.0,357800000.0,335150000.0,6.96,88.81,52340000.0,4.17,14.63,55450000.0
0,0,CME,0,0,0,0,62970000000.0,67510000000.00001,30.82,22.62,2.71,14.61,2.42,15.67,23.11,45.53,62.01,2.18,8.12,4310000000.0,12.59,37.4,4310000000.0,2920000000.0,1960000000.0,5.71,-86.9,1450000000.0,4.05,4400000000.0,16.95,1.01,72.64,2440000000.0,1300000000.0,0.11,180.41,180.7,1900000.0,357770000.0,349150000.0,1.64,87.97,4770000.0,2.78,1.41,4030000.0000000005
0,0,AIG,0,0,0,0,37540000000.0,60770000000.0,,8.55,0.2,0.79,0.66,1.28,8.15,-0.01,4.42,0.26,0.17,47460000000.0,52.82,0.6,10900000000.0,7460000000.0,36000000.0,-0.01,,12550000000.0,14.43,34540000000.0,60.27,0.62,65.04,61000000.0,6610000000.0,1.32,43.11,45.51,7030000.0,869490000.0,868770000.0,0.08,92.23,22690000.0,3.48,2.51,20960000.0
0,0,EQT,0,0,0,0,4940000000.0,15760000000.0,,42.17,-0.32,1.04,0.45,3.33,6.64,-47.39,16.12,1.9,-16.21,4740000000.0,18.15,48.6,2840000000.0,2370000000.0,-2380000000.0,-8.6,,3490000.0,0.01,5500000000.0,50.17,0.84,43.06,2980000000.0,-1410000000.0,0.88,19.37,21.35,5460000.0,254760000.0,252790000.0,0.74,107.44,15080000.0,3.48,6.33,20100000.0
0,0,NFLX,0,0,0,0,154690000000.0,161250000000.0,132.2,55.1,1.76,9.79,29.53,10.21,95.51,7.67,10.16,4.46,27.46,15790000000.0,36.28,27.4,5830000000.0,1690000000.0,1210000000.0,2.68,-27.8,3790000000.0,8.69,10360000000.0,197.76,1.49,12.0,-2680000000.0,8470000000.000001,1.52,348.61,325.04,11250000.0,436600000.0,430000000.0,1.74,77.21,16360000.0,1.42,4.32,16030000.000000002
